tid,toi,toidisplay,tfopwg_disp,disposition_group,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date
429358906,782.01,TOI-782.01,CP,confirmed_or_known_planet,8.0239811,2.5926653,12.2875,3331.0,0.406516,0,,2025-04-21 12:03:49,2026-05-15 16:14:29
451645081,783.01,TOI-783.01,PC,candidate_for_prediction,8.1125147,2.3812033,9.9222,4498.94,0.668361,0,,2022-03-21 16:02:02,2026-05-15 16:14:29
460984940,784.01,TOI-784.01,CP,confirmed_or_known_planet,2.7970316,1.84303,8.7537,5849.0,0.9,0,,2023-06-29 12:02:52,2026-05-15 16:14:29
374829238,785.01,TOI-785.01,PC,candidate_for_prediction,18.6286102,1.6416264,11.5026,3783.0,0.561301,0,,2025-07-09 16:00:02,2026-05-15 16:14:29
375059587,786.01,TOI-786.01,PC,candidate_for_prediction,12.6693847,2.0588536,9.8192,5853.8,1.31,0,,2026-04-09 16:00:01,2026-05-15 16:14:29
375059587,786.02,TOI-786.02,PC,candidate_for_prediction,38.5539344,2.0709503,9.8192,5853.8,1.31,0,,2026-04-09 16:00:01,2026-05-15 16:14:29
350584963,787.01,TOI-787.01,PC,candidate_for_prediction,2.1263165,1.7757918,9.4799,6623.0,1.31556,0,,2025-07-09 16:00:02,2026-05-15 16:14:29
349829627,788.01,TOI-788.01,PC,candidate_for_prediction,6.4872362,3.2602447,9.0255,4997.0,2.56864,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
300710077,789.01,TOI-789.01,PC,candidate_for_prediction,5.4470648,1.1245064,11.9802,3471.0,0.37114,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
300710077,789.02,TOI-789.02,PC,candidate_for_prediction,12.9707041,1.3280332,11.9802,3471.0,0.37114,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
300710077,789.03,TOI-789.03,PC,candidate_for_prediction,8.0432343,1.2872781,11.9802,3471.0,0.37114,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
308994098,790.01,TOI-790.01,PC,candidate_for_prediction,199.5779073,6.9936043,8.9914,6988.0,1.4608001,0,,2024-10-04 10:08:02,2026-05-15 16:14:29
284300833,7036.01,TOI-7036.01,PC,candidate_for_prediction,3.0513298,11.1893597,14.4804,3937.0,0.653572,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
269343479,7037.01,TOI-7037.01,APC,candidate_for_prediction,4.1279985,15.1533,12.0302,5865.0,1.23,0,,2025-02-14 12:03:07,2026-05-15 16:14:29
210904767,7038.01,TOI-7038.01,PC,candidate_for_prediction,8.6000492,3.12511,8.9498,6920.0,1.42,0,,2025-10-16 12:03:52,2026-05-15 16:14:29
329981856,7039.01,TOI-7039.01,PC,candidate_for_prediction,3.3206355,3.01837,10.0679,5768.0,1.33,0,,2024-08-29 12:03:16,2026-05-15 16:14:29
260004324,704.01,TOI-704.01,CP,confirmed_or_known_planet,3.8143009,1.1147163,10.1428,3625.0,0.504068,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
277039287,7040.01,TOI-7040.01,PC,candidate_for_prediction,21.0562422,5.1947988,11.6081,5376.0,0.950465,0,,2024-08-29 12:03:16,2026-05-15 16:14:29
201175570,7041.01,TOI-7041.01,CP,confirmed_or_known_planet,9.6994666,9.5295926,10.264,4696.0,4.2105899,0,,2024-10-16 12:02:49,2026-05-15 16:14:29
345724317,7042.01,TOI-7042.01,FP,false_positive_or_alarm,2.817627,3.22711,10.4875,6320.6,1.17,0,,2025-04-22 12:03:00,2026-05-15 16:14:29
57299130,7043.01,TOI-7043.01,PC,candidate_for_prediction,17.3840061,1.69425,9.094,5228.2,0.82,0,,2025-02-14 12:03:07,2026-05-15 16:14:29
263723967,7044.01,TOI-7044.01,PC,candidate_for_prediction,15.9669794,6.72555,10.1135,5888.0,1.55,0,,2025-02-14 12:03:07,2026-05-15 16:14:29
21720215,7045.01,TOI-7045.01,PC,candidate_for_prediction,2.2775983,4.16351,9.90787,6320.0,1.3,0,,2025-02-14 12:03:07,2026-05-15 16:14:29
201899356,7046.01,TOI-7046.01,PC,candidate_for_prediction,3.1084574,13.2168,12.1788,6024.0,1.3,0,,2024-11-05 12:03:04,2026-05-15 16:14:29
31142436,7047.01,TOI-7047.01,PC,candidate_for_prediction,5.2729668,2.56914,11.7732,5294.0,0.81,0,,2024-09-25 12:02:52,2026-05-15 16:14:29
235015217,7048.01,TOI-7048.01,PC,candidate_for_prediction,4.0863647,13.1374,12.269,5969.0,1.8,0,,2024-09-25 12:02:52,2026-05-15 16:14:29
337217173,7049.01,TOI-7049.01,PC,candidate_for_prediction,40.3833862,2.03391,11.5546,3236.0,0.25,0,,2025-11-23 12:03:41,2026-05-15 16:14:29
391904697,705.01,TOI-705.01,PC,candidate_for_prediction,47.0196372,3.1012834,11.4994,5249.18,0.877877,0,,2024-09-11 10:08:01,2026-05-15 16:14:29
50592053,7050.01,TOI-7050.01,PC,candidate_for_prediction,1.4182984,9.60116,10.3139,9267.0,1.75,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
11561667,730.01,TOI-730.01,CP,confirmed_or_known_planet,3.0876297,13.9011294,14.9181,4105.0,0.69386,0,,2024-02-15 10:08:02,2026-05-15 16:14:29
125744840,7300.01,TOI-7300.01,PC,candidate_for_prediction,0.6439909,12.6159,13.0055,5225.0,0.66,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
375192273,7301.01,TOI-7301.01,PC,candidate_for_prediction,21.6836634,,11.098,,,3,pl_rade;st_teff;st_rad,2025-04-11 10:08:02,2026-05-15 16:14:29
399613138,7302.01,TOI-7302.01,FP,false_positive_or_alarm,8.1958135,13.5081,12.1245,6496.0,1.45,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
415739607,7303.01,TOI-7303.01,PC,candidate_for_prediction,2.3368358,6.32061,10.8249,4439.0,0.76,0,,2025-10-16 12:03:52,2026-05-15 16:14:29
321785052,7304.01,TOI-7304.01,PC,candidate_for_prediction,3.4977997,9.16409,12.3846,5209.0,0.92,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
262148317,7305.01,TOI-7305.01,PC,candidate_for_prediction,13.9753579,9.70261,13.4847,5382.0,0.86,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
418543326,7306.01,TOI-7306.01,PC,candidate_for_prediction,6.1418356,16.0656,13.4192,5918.5,1.25,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
372077289,7307.01,TOI-7307.01,PC,candidate_for_prediction,23.955645,11.1033,12.1023,6609.0,1.53,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
287768299,7308.01,TOI-7308.01,PC,candidate_for_prediction,3.7002646,13.9231,12.4978,6971.0,1.48,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
161687285,7309.01,TOI-7309.01,PC,candidate_for_prediction,7.7561532,5.98246,14.1288,3462.0,0.44,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
34068865,731.01,TOI-731.01,CP,confirmed_or_known_planet,0.3219233,2.66076,8.031941,3518.0,0.46,0,,2023-04-12 16:02:02,2026-05-15 16:14:29
375855364,7310.01,TOI-7310.01,PC,candidate_for_prediction,19.8088367,11.5163,13.3341,5601.0,1.17,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
387416841,7311.01,TOI-7311.01,APC,candidate_for_prediction,1.5525382,16.0284,12.9141,5730.0,1.75,0,,2025-10-16 12:03:52,2026-05-15 16:14:29
292023054,7312.01,TOI-7312.01,PC,candidate_for_prediction,4.2990991,10.9362,11.6721,6013.0,1.53,0,,2025-09-03 12:05:55,2026-05-15 16:14:29
341157650,7313.01,TOI-7313.01,PC,candidate_for_prediction,4.1186706,10.4153,12.4958,5998.0,1.93,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
265887000,7314.01,TOI-7314.01,PC,candidate_for_prediction,2.503415,,12.1678,,,3,pl_rade;st_teff;st_rad,2025-03-07 12:05:24,2026-05-15 16:14:29
297924888,7315.01,TOI-7315.01,PC,candidate_for_prediction,9.6713674,18.1732,11.2755,5902.0,1.8,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
301623068,7316.01,TOI-7316.01,PC,candidate_for_prediction,0.7474746,15.8733,13.4237,3455.0,0.68,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
72985822,754.01,TOI-754.01,PC,candidate_for_prediction,3.8639681,12.659975,12.2397,6214.0,1.22623,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
89014296,7540.01,TOI-7540.01,PC,candidate_for_prediction,1.4945574,10.5427845,12.8711,5751.0,1.74748,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
59845928,7541.01,TOI-7541.01,PC,candidate_for_prediction,14.606276,13.2796512,12.6364,6594.0,2.02764,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
206763148,7542.01,TOI-7542.01,PC,candidate_for_prediction,8.945272,9.9791535,12.149,7106.0,1.58021,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
235283051,7543.01,TOI-7543.01,PC,candidate_for_prediction,9.3137821,11.0491033,12.308,8135.0,1.74119,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
237405551,7544.01,TOI-7544.01,PC,candidate_for_prediction,4.8744903,6.249465,13.8448,3394.0,0.377716,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
283094471,7545.01,TOI-7545.01,PC,candidate_for_prediction,11.9039356,7.3393753,12.7754,5436.0,0.867289,0,,2026-01-03 12:03:46,2026-05-15 16:14:29
410449566,7546.01,TOI-7546.01,PC,candidate_for_prediction,9.6414086,3.5600248,11.4673,5949.0,0.880593,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
358111035,7547.01,TOI-7547.01,PC,candidate_for_prediction,22.0089343,9.9766229,12.4111,5969.0,1.91228,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
234187289,7548.01,TOI-7548.01,PC,candidate_for_prediction,5.1836578,8.6988847,12.4359,5946.0,1.29418,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
72212948,7549.01,TOI-7549.01,APC,candidate_for_prediction,2.1610101,9.0263063,12.8058,5394.65,0.829007,0,,2026-01-25 12:03:44,2026-05-15 16:14:29
73228647,755.01,TOI-755.01,CP,confirmed_or_known_planet,2.5404679,2.15331,9.4628,6003.0,0.99,0,,2023-06-28 10:10:02,2026-05-15 16:14:29
73228647,755.02,TOI-755.02,KP,confirmed_or_known_planet,6.7418796,2.1138482,9.4628,6003.0,0.986649,0,,2024-02-01 16:02:02,2026-05-15 16:14:29
220599411,7550.01,TOI-7550.01,PC,candidate_for_prediction,4.9843963,2.6516573,12.1198,3775.0,0.631148,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
167303382,802.01,TOI-802.01,PC,candidate_for_prediction,3.693916,0.6501353,7.5209,5235.78,0.74982,0,,2024-04-25 10:08:01,2026-05-15 16:14:29
143526444,803.01,TOI-803.01,FP,false_positive_or_alarm,15.3050693,10.4166,9.3309,5370.0,4.16,0,,2023-03-08 16:02:02,2026-05-15 16:14:29
41227743,804.01,TOI-804.01,FP,false_positive_or_alarm,1.4188153,,10.714,5988.0,,2,pl_rade;st_rad,2025-12-11 10:08:01,2026-05-15 16:14:29
38460940,805.01,TOI-805.01,PC,candidate_for_prediction,4.1177649,1.276147,13.1018,3376.0,0.281129,0,,2024-02-18 12:02:46,2026-05-15 16:14:29
33831980,806.01,TOI-806.01,PC,candidate_for_prediction,21.9166429,2.2852898,11.9763,4130.0,0.631609,0,,2024-09-17 10:08:02,2026-05-15 16:14:29
30853470,807.01,TOI-807.01,PC,candidate_for_prediction,5.2702557,1.6776468,11.3042,4662.0,0.693074,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
30122649,808.01,TOI-808.01,PC,candidate_for_prediction,9.7394089,2.2696307,10.0659,5216.0,0.833198,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
149301575,809.01,TOI-809.01,APC,candidate_for_prediction,183.458919,3.379417,10.3046,5804.3,1.30725,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
388106759,810.01,TOI-810.01,PC,candidate_for_prediction,28.3057042,2.7465985,10.5173,5704.59,1.40065,0,,2024-09-17 10:08:02,2026-05-15 16:14:29
388106759,810.02,TOI-810.02,PC,candidate_for_prediction,90.8479191,2.6152426,10.5173,5704.59,1.40065,0,,2024-09-17 10:08:02,2026-05-15 16:14:29
100757807,811.01,TOI-811.01,PC,candidate_for_prediction,25.1760133,14.2012,10.9339,6025.9,1.24,0,,2024-04-25 10:08:01,2026-05-15 16:14:29
363914762,812.01,TOI-812.01,PC,candidate_for_prediction,13.8665912,14.3875,10.9582,6707.0,1.57,0,,2024-09-07 10:08:02,2026-05-15 16:14:29
55525572,813.01,TOI-813.01,CP,confirmed_or_known_planet,83.8962434,7.2168832,9.8467,5823.7,2.04354,0,,2023-12-05 10:08:02,2026-05-15 16:14:29
255760319,814.01,TOI-814.01,FP,false_positive_or_alarm,7.21048,3.7188,8.9944,5920.4,2.14,0,,2021-12-07 16:02:02,2026-05-15 16:14:29
102840239,815.01,TOI-815.01,CP,confirmed_or_known_planet,11.1972769,2.62397,9.36,4953.9,0.76,0,,2025-03-25 12:03:48,2026-05-15 16:14:29
102840239,815.02,TOI-815.02,CP,confirmed_or_known_planet,734.4987702,2.1838,9.36,4953.9,0.76,0,,2025-03-25 12:03:48,2026-05-15 16:14:29
175180796,816.01,TOI-816.01,FP,false_positive_or_alarm,1.55747,3.80336,11.143,4146.6,0.62,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
18574158,7051.01,TOI-7051.01,FP,false_positive_or_alarm,4.9131459,7.84064,10.3552,5999.0,1.12,0,,2025-07-24 12:04:09,2026-05-15 16:14:29
22038430,7052.01,TOI-7052.01,PC,candidate_for_prediction,2.8862017,1.71911,8.9588,4269.0,0.64,0,,2025-03-16 12:03:11,2026-05-15 16:14:29
329821992,7053.01,TOI-7053.01,PC,candidate_for_prediction,2.8637988,7.75857,7.78306,9416.0,4.62,0,,2025-08-06 12:04:41,2026-05-15 16:14:29
62676654,7054.01,TOI-7054.01,PC,candidate_for_prediction,14.7595601,7.3454534,11.9766,4708.0,0.569838,0,,2025-10-16 12:03:52,2026-05-15 16:14:29
167227214,7055.01,TOI-7055.01,KP,confirmed_or_known_planet,3.1290476,16.9082331,11.6961,5585.0,1.4505399,0,,2024-10-02 12:02:55,2026-05-15 16:14:29
110178537,7056.01,TOI-7056.01,KP,confirmed_or_known_planet,2.993282,21.7455581,12.419,6343.0,1.58601,0,,2024-10-02 12:02:55,2026-05-15 16:14:29
325670253,7057.01,TOI-7057.01,KP,confirmed_or_known_planet,3.3777419,13.6239337,12.8999,5080.0,1.0408,0,,2024-10-02 12:02:55,2026-05-15 16:14:29
317520667,7058.01,TOI-7058.01,KP,confirmed_or_known_planet,2.4651801,17.0861139,10.1154,6848.0,1.51554,0,,2024-10-02 12:02:55,2026-05-15 16:14:29
104866616,7059.01,TOI-7059.01,KP,confirmed_or_known_planet,4.4626647,13.3934403,11.1323,7587.0,1.3951401,0,,2024-10-02 12:02:55,2026-05-15 16:14:29
219345200,706.01,TOI-706.01,PC,candidate_for_prediction,719.0381327,16.6333557,8.3643,5709.6,1.4981,0,,2024-09-11 10:08:01,2026-05-15 16:14:29
469810663,7060.01,TOI-7060.01,PC,candidate_for_prediction,5.8497196,2.71286,10.0094,6009.6,1.35,0,,2024-10-04 12:02:59,2026-05-15 16:14:29
469810663,7060.02,TOI-7060.02,PC,candidate_for_prediction,1064.700399,4.45158,10.0094,6009.6,1.35,0,,2024-10-04 12:02:59,2026-05-15 16:14:29
244089109,7061.01,TOI-7061.01,KP,confirmed_or_known_planet,2.1376682,15.7532,9.13055,5806.0,1.6,0,,2024-10-04 10:08:02,2026-05-15 16:14:29
23961340,7062.01,TOI-7062.01,PC,candidate_for_prediction,10.5137924,3.1867,8.863,4942.0,0.77,0,,2024-10-04 12:02:59,2026-05-15 16:14:29
248769312,7063.01,TOI-7063.01,PC,candidate_for_prediction,3.7570477,1.41479,8.8868,5263.0,0.83,0,,2024-10-12 12:03:02,2026-05-15 16:14:29
376867898,7064.01,TOI-7064.01,PC,candidate_for_prediction,61.5555962,2.1796,8.47427,6298.0,1.8,0,,2025-04-14 12:03:26,2026-05-15 16:14:29
383723559,7065.01,TOI-7065.01,FP,false_positive_or_alarm,2.6667526,3.01006,9.58671,6173.0,2.18,0,,2025-03-10 12:03:55,2026-05-15 16:14:29
427855645,7317.01,TOI-7317.01,PC,candidate_for_prediction,2.9712014,13.3902,12.0331,7713.0,1.63,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
387414814,7318.01,TOI-7318.01,PC,candidate_for_prediction,3.4220041,12.6182,13.316,5731.0,1.02,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
40093986,7319.01,TOI-7319.01,PC,candidate_for_prediction,2.5918359,15.5459,13.4184,5891.0,2.08,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
36724087,732.01,TOI-732.01,CP,confirmed_or_known_planet,0.7683904,1.1406447,10.5848,3329.0,0.374139,0,,2023-10-05 14:31:09,2026-05-15 16:14:29
36724087,732.02,TOI-732.02,CP,confirmed_or_known_planet,12.2534308,2.2967944,10.5848,3329.0,0.374139,0,,2023-10-02 16:02:02,2026-05-15 16:14:29
279528230,7320.01,TOI-7320.01,PC,candidate_for_prediction,6.6802019,11.1977,12.4285,5801.0,1.61,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
423903016,7321.01,TOI-7321.01,PC,candidate_for_prediction,3.0039961,11.6408,13.3081,5623.0,1.59,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
436222251,7322.01,TOI-7322.01,PC,candidate_for_prediction,5.5316291,11.0664,13.2688,6814.0,1.83,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
421330229,7323.01,TOI-7323.01,PC,candidate_for_prediction,4.776694,4.23234,11.6346,5625.0,1.07,0,,2025-04-14 12:03:26,2026-05-15 16:14:29
210337597,7324.01,TOI-7324.01,FP,false_positive_or_alarm,0.5257499,2.60517,11.8096,4649.0,0.73,0,,2025-10-26 12:03:41,2026-05-15 16:14:29
286857537,7325.01,TOI-7325.01,PC,candidate_for_prediction,2.0394246,,12.2442,5392.0,,2,pl_rade;st_rad,2025-11-24 12:03:50,2026-05-15 16:14:29
193081156,7326.01,TOI-7326.01,PC,candidate_for_prediction,5.4584109,10.0716,13.1443,6309.0,2.24,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
279472966,7327.01,TOI-7327.01,PC,candidate_for_prediction,5.0789699,14.979,13.4215,5826.0,1.44,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
99025225,7328.01,TOI-7328.01,PC,candidate_for_prediction,12.5069936,,11.883,,,3,pl_rade;st_teff;st_rad,2025-08-07 12:04:56,2026-05-15 16:14:29
387377484,7329.01,TOI-7329.01,PC,candidate_for_prediction,4.8622127,12.335,12.2993,6142.0,2.29,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
106402532,733.01,TOI-733.01,CP,confirmed_or_known_planet,4.8847937,1.94753,8.8411,5969.0,0.94,0,,2023-05-05 16:02:01,2026-05-15 16:14:29
287444302,7330.01,TOI-7330.01,PC,candidate_for_prediction,2.8411706,13.1053,11.9104,5801.0,1.81,0,,2025-09-13 12:03:34,2026-05-15 16:14:29
160512852,7331.01,TOI-7331.01,PC,candidate_for_prediction,6.0011971,14.9116,13.1678,5265.0,1.02,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
273069412,7332.01,TOI-7332.01,FP,false_positive_or_alarm,3.5399394,8.3436,12.3711,5234.6,1.13,0,,2025-05-17 12:03:19,2026-05-15 16:14:29
178739678,7551.01,TOI-7551.01,APC,candidate_for_prediction,17.5945149,15.220949,11.9184,8603.0,1.66257,0,,2025-12-26 12:03:32,2026-05-15 16:14:29
235057120,7552.01,TOI-7552.01,PC,candidate_for_prediction,13.1742812,1.6422984,11.1392,4906.0,0.686306,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
10487354,7553.01,TOI-7553.01,PC,candidate_for_prediction,2.4971198,16.9165356,12.8786,7903.0,2.46224,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
322818151,7554.01,TOI-7554.01,PC,candidate_for_prediction,2.2948595,9.7344735,14.8294,3405.0,0.459852,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
307036187,7555.01,TOI-7555.01,PC,candidate_for_prediction,2.8404588,5.9167892,12.3521,5784.0,1.85816,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
232131043,7556.01,TOI-7556.01,PC,candidate_for_prediction,11.1035428,14.1558787,12.8074,5607.0,2.08657,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
284613259,7557.01,TOI-7557.01,APC,candidate_for_prediction,6.3548995,15.445688,11.5995,6425.06,2.10372,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
207334420,7558.01,TOI-7558.01,PC,candidate_for_prediction,4.1531567,13.5996498,12.6478,6310.51,1.63095,0,,2026-01-25 12:03:44,2026-05-15 16:14:29
234009062,7559.01,TOI-7559.01,PC,candidate_for_prediction,9.5366313,10.4048803,12.1027,6286.99,1.48832,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
73649615,756.01,TOI-756.01,CP,confirmed_or_known_planet,1.2392569,3.1811214,12.5554,3614.0,0.507628,0,,2025-10-17 12:03:54,2026-05-15 16:14:29
60520371,7560.01,TOI-7560.01,PC,candidate_for_prediction,2.1974264,12.3168664,12.419,6389.0,2.00487,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
317924729,7561.01,TOI-7561.01,PC,candidate_for_prediction,1.9989903,17.2133512,11.1375,7457.0,1.47423,0,,2026-01-03 12:03:46,2026-05-15 16:14:29
404970821,7562.01,TOI-7562.01,PC,candidate_for_prediction,13.2253756,7.557766,12.8107,12947.97,1.89815,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
71581518,7563.01,TOI-7563.01,PC,candidate_for_prediction,13.758531,4.1332839,9.522121,6006.0,2.17899,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
317132251,7717.01,TOI-7717.01,PC,candidate_for_prediction,25.2087445,11.1405286,9.95471,6720.0,1.6098599,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
37348844,7718.01,TOI-7718.01,KP,confirmed_or_known_planet,0.7668221,19.2762677,13.605,5780.0,1.0,0,,2026-04-10 09:02:27,2026-05-15 16:14:29
1333933,7719.01,TOI-7719.01,KP,confirmed_or_known_planet,3.2757945,10.4348581,13.9636,5620.0,0.955708,0,,2026-04-10 09:02:27,2026-05-15 16:14:29
286864983,772.01,TOI-772.01,PC,candidate_for_prediction,11.0163421,6.9124465,10.8815,5184.0,0.815374,0,,2024-01-22 10:08:02,2026-05-15 16:14:29
286864983,772.02,TOI-772.02,PC,candidate_for_prediction,744.2007603,5.3137751,10.8815,5184.0,0.815374,0,,2024-02-19 12:02:55,2026-05-15 16:14:29
286864983,772.03,TOI-772.03,PC,candidate_for_prediction,2.7912365,2.584596,10.8815,5184.0,0.815374,0,,2024-11-14 17:22:21,2026-05-15 16:14:29
421184129,7720.01,TOI-7720.01,PC,candidate_for_prediction,8.0315366,13.043005,10.8967,5790.0,3.17909,0,,2026-04-24 12:05:19,2026-05-15 16:14:29
163029327,7721.01,TOI-7721.01,PC,candidate_for_prediction,2.5639669,6.946938,12.3648,5415.0,0.949331,0,,2026-04-24 12:05:19,2026-05-15 16:14:29
334981118,7722.01,TOI-7722.01,PC,candidate_for_prediction,5.5902105,13.5752135,12.238,6402.0,1.86976,0,,2026-04-24 12:05:19,2026-05-15 16:14:29
162093661,7723.01,TOI-7723.01,PC,candidate_for_prediction,6.3340388,5.7978131,13.4955,3800.0,0.565325,0,,2026-04-24 12:05:19,2026-05-15 16:14:29
286865921,773.01,TOI-773.01,KP,confirmed_or_known_planet,4.971298,12.1956,11.5037,5510.0,1.09,0,,2023-01-25 10:10:01,2026-05-15 16:14:29
294301883,774.01,TOI-774.01,KP,confirmed_or_known_planet,4.4656306,14.5926717,11.3473,6070.0,1.09036,0,,2026-01-15 16:00:02,2026-05-15 16:14:29
304042899,775.01,TOI-775.01,FP,false_positive_or_alarm,12.4458741,21.0847933,9.5369,6746.0,1.5288,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
306996324,776.01,TOI-776.01,CP,confirmed_or_known_planet,15.6653322,2.0999942,9.73597,3806.0,0.533024,0,,2024-10-03 10:08:02,2026-05-15 16:14:29
306996324,776.02,TOI-776.02,CP,confirmed_or_known_planet,8.2466133,1.7687315,9.73597,3806.0,0.533024,0,,2024-10-03 10:08:02,2026-05-15 16:14:29
334305570,777.01,TOI-777.01,PC,candidate_for_prediction,8.3008562,8.5512662,9.3712,7199.0,1.6028301,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
405010127,7066.01,TOI-7066.01,KP,confirmed_or_known_planet,13.2341261,7.3853255,13.8215,5025.0,0.548929,0,,2024-11-13 12:03:28,2026-05-15 16:14:29
139158696,7067.01,TOI-7067.01,KP,confirmed_or_known_planet,15.3573522,13.3280613,14.5293,5462.0,0.915391,0,,2024-11-13 12:03:28,2026-05-15 16:14:29
137685450,7068.01,TOI-7068.01,KP,confirmed_or_known_planet,,8.964682,11.4605,6181.58,1.36797,1,pl_orbper,2024-11-13 12:03:28,2026-05-15 16:14:29
160428500,7069.01,TOI-7069.01,PC,candidate_for_prediction,8.7201675,2.35848,10.4371,5443.0,0.85,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
167342439,707.01,TOI-707.01,PC,candidate_for_prediction,52.7993058,2.3982714,10.0906,5409.22,1.02101,0,,2024-03-11 10:08:02,2026-05-15 16:14:29
167342439,707.02,TOI-707.02,PC,candidate_for_prediction,17.4757465,1.4862817,10.0906,5409.22,1.02101,0,,2024-03-15 12:03:14,2026-05-15 16:14:29
289218489,7070.01,TOI-7070.01,PC,candidate_for_prediction,4.4563756,2.98505,9.55763,5658.0,1.8,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
14203588,7071.01,TOI-7071.01,PC,candidate_for_prediction,5.5334128,2.57273,8.58502,10409.0,2.28,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
298658399,7072.01,TOI-7072.01,PC,candidate_for_prediction,0.8118915,6.54453,10.032,6019.0,1.71,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
276922692,7073.01,TOI-7073.01,PC,candidate_for_prediction,13.1689848,11.4366,12.3907,6282.0,2.2,0,,2024-10-28 12:03:05,2026-05-15 16:14:29
138609069,7074.01,TOI-7074.01,PC,candidate_for_prediction,4.6504794,18.8371,13.4554,6274.0,2.34,0,,2024-10-28 12:03:05,2026-05-15 16:14:29
66266024,7075.01,TOI-7075.01,PC,candidate_for_prediction,2.8120379,9.95975,13.3337,6004.1,0.91,0,,2024-10-28 12:03:05,2026-05-15 16:14:29
